timestamp,batch_id,time_min,moisture_raw,red,green,blue,moisture_status,color_status,final_status,readiness_score
2026-07-31 15:58:21,COFFEE-001,29758228,278,386,424,353,31.7,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 15:58:30,COFFEE-001,29758228,278,387,426,352,31.8,76.0,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 15:58:39,COFFEE-001,29758228,277,386,424,353,31.8,75.5,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 15:58:47,COFFEE-001,29758228,277,387,424,353,31.8,76.2,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 15:59:24,COFFEE-001,29758229,500,409,582,474,34.2,60.5,PASS,PASS,PASS,100,95,No quality issues detected,Ready for packing
2026-07-31 15:59:34,COFFEE-001,29758229,277,378,423,348,31.8,77.4,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 15:59:38,COFFEE-001,29758229,277,378,423,348,31.8,77.4,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:36:00,COFFEE-001,29758266,500,409,582,474,34.2,60.5,PASS,PASS,PASS,100,95,No quality issues detected,Ready for packing
2026-07-31 16:36:17,COFFEE-001,29758266,279,384,428,352,31.7,75.7,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
2026-07-31 16:36:25,COFFEE-001,29758266,277,384,421,345,31.7,76.6,HOLD,HOLD,HOLD,10,35,High moisture variation detected + Coffee color inconsistency detected,Increase drying duration before packing + Check roasting temperature and roasting time + Control storage humidity conditions
